
id,user_id,history_id,project_name,description,role,start_date,end_date,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
403,132,3,SNSアプリ開発,自動テストの導入によりリリースサイクルを短縮しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,SWE,2016-01-28,2018-09-06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
404,133,1,ECサイトリニューアル,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 複数チーム間の連携調整やマネジメントを担当しました。 要件定義から設計、実装、テストまで幅広く担当しました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。,技術リーダー,2016-03-11,2016-11-06,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
405,133,2,業務効率化ツール開発,"金融系システム開発
[主な担当]
メンバーマネジメント
プログラミング
データベース設計",フロントエンドエンジニア,2021-08-02,2023-07-09,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
406,134,1,ECサイトリニューアル,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 顧客との要件確認や仕様調整を円滑に進めました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,バックエンドエンジニア,2019-03-10,2022-02-15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
407,134,2,業務効率化ツール開発,自動テストの導入によりリリースサイクルを短縮しました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 要件定義から設計、実装、テストまで幅広く担当しました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,PG,2016-06-02,2017-06-05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
408,135,1,データ分析基盤の構築,"SNSアプリ開発
[主な担当]
システム設計
品質保証
プログラミング",システムエンジニア,2020-09-03,2021-10-12,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
409,135,2,業務効率化ツール開発,"スマホアプリ開発
[主な担当]
チームリード
テスト実施
システム設計
データベース設計",データエンジニア,2020-05-29,2023-04-22,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
410,135,3,教育向けアプリ開発,"ECサイトリニューアル
[主な担当]
ドキュメント作成
テスト設計
パフォーマンスチューニング
メンバーマネジメント
テスト実施",プログラマー,2022-05-05,2022-11-30,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
411,136,1,医療情報システム開発,チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 複数チーム間の連携調整やマネジメントを担当しました。 要件定義から設計、実装、テストまで幅広く担当しました。,バックエンドエンジニア,2019-11-17,2021-08-18,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
412,136,2,業務効率化ツール開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。,エンジニアリングマネージャ,2022-12-03,2024-04-23,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
413,137,1,業務効率化ツール開発,"動画配信サービス構築
[主な担当]
プログラミング
技術検証
顧客折衝
プロジェクト管理
レビュー",エンジニアリングマネージャ,2020-01-21,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
414,138,1,新規Webサービス開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 顧客との要件確認や仕様調整を円滑に進めました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。,保守担当,2020-02-01,,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
415,138,2,動画配信サービス構築,"金融系システム開発
[主な担当]
要件定義
デバッグ
プロジェクト管理",ソフトウェアエンジニア,2018-08-25,,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
416,138,3,教育向けアプリ開発,"教育向けアプリ開発
[主な担当]
品質保証
テスト実施
ドキュメント作成
運用保守",テクニカルリード,2016-11-05,2018-10-21,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
417,138,4,ECサイトリニューアル,複数チーム間の連携調整やマネジメントを担当しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,システムエンジニア,2018-07-19,2019-12-24,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
418,138,5,ゲーム開発プロジェクト,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 複数チーム間の連携調整やマネジメントを担当しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,システムエンジニア,2021-02-19,2022-11-13,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
419,139,1,セキュリティ強化プロジェクト,複数チーム間の連携調整やマネジメントを担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,PM,2016-05-22,2017-09-07,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
420,139,2,クラウド移行プロジェクト,"SNSアプリ開発
[主な担当]
セキュリティ対応
システム設計
インフラ構築
テスト設計
レビュー",PG,2019-02-07,,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
421,139,3,IoTプラットフォーム開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,インフラエンジニア,2020-01-17,2022-09-01,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
422,140,1,医療情報システム開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 自動テストの導入によりリリースサイクルを短縮しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。,データエンジニア,2016-03-11,2018-01-12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
423,140,2,ECサイトリニューアル,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。,QAエンジニア,2021-11-30,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
424,140,3,金融系システム開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 自動テストの導入によりリリースサイクルを短縮しました。,テスター,2016-04-11,2017-01-02,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
425,140,4,教育向けアプリ開発,"セキュリティ強化プロジェクト
[主な担当]
要件定義
ドキュメント作成
コーディング
テスト設計
プロジェクト管理",UI/UXデザイナー,2019-02-10,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
426,141,1,ゲーム開発プロジェクト,"既存システムの機能追加
[主な担当]
運用保守
リファクタリング
インフラ構築",開発リーダー,2018-07-05,2019-10-29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
427,141,2,教育向けアプリ開発,"スマホアプリ開発
[主な担当]
レビュー
インフラ構築
環境構築
プログラミング
テスト実施",PG,2018-02-14,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
428,141,3,金融系システム開発,"セキュリティ強化プロジェクト
[主な担当]
レビュー
品質保証
要件分析",PG,2016-06-03,2018-01-10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
429,141,4,クラウド移行プロジェクト,"金融系システム開発
[主な担当]
UI/UX設計
環境構築
顧客折衝
要件分析
技術検証",技術リーダー,2019-07-06,2020-02-19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
430,142,1,IoTプラットフォーム開発,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 顧客との要件確認や仕様調整を円滑に進めました。,保守担当,2017-08-29,2018-10-15,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
431,142,2,ECサイトリニューアル,"IoTプラットフォーム開発
[主な担当]
顧客折衝
データベース設計
環境構築",インフラエンジニア,2023-08-11,2024-06-04,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
432,143,1,スマホアプリ開発,"IoTプラットフォーム開発
[主な担当]
環境構築
要件定義
セキュリティ対応",保守担当,2016-11-14,2019-02-25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
433,143,2,教育向けアプリ開発,"SNSアプリ開発
[主な担当]
UI/UX設計
顧客折衝
メンバーマネジメント
要件定義
基本設計・詳細設計",開発リーダー,2017-05-16,2017-12-02,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
434,144,1,データ分析基盤の構築,"データ分析基盤の構築
[主な担当]
デバッグ
ドキュメント作成
データベース設計",PM/開発メンバー,2018-05-31,2019-08-17,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
435,145,1,医療情報システム開発,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 顧客との要件確認や仕様調整を円滑に進めました。,バックエンドエンジニア,2022-11-13,2024-05-04,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
436,145,2,医療情報システム開発,"金融系システム開発
[主な担当]
環境構築
UI/UX設計
デバッグ",インフラエンジニア,2017-07-19,2018-03-28,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
437,145,3,金融系システム開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 顧客との要件確認や仕様調整を円滑に進めました。,UI/UXデザイナー,2022-05-06,2024-02-01,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
438,145,4,動画配信サービス構築,"業務効率化ツール開発
[主な担当]
システム設計
インフラ構築
要件定義
ドキュメント作成",UI/UXデザイナー,2016-03-04,2017-04-02,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
439,146,1,IoTプラットフォーム開発,スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 複数チーム間の連携調整やマネジメントを担当しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。,システムエンジニア,2018-01-12,2019-11-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
440,146,2,ゲーム開発プロジェクト,"動画配信サービス構築
[主な担当]
基本設計・詳細設計
ドキュメント作成
運用保守",テクニカルリード,2022-06-13,2024-04-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
441,146,3,ECサイトリニューアル,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 複数チーム間の連携調整やマネジメントを担当しました。,PG,2022-05-11,2022-10-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
442,146,4,医療情報システム開発,オンプレミス環境からAWSへのクラウド移行を主導しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 要件定義から設計、実装、テストまで幅広く担当しました。 顧客との要件確認や仕様調整を円滑に進めました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,バックエンドエンジニア,2020-06-18,2023-03-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
443,146,5,クラウド移行プロジェクト,"教育向けアプリ開発
[主な担当]
プロジェクト管理
リファクタリング
データベース設計
レビュー",QAエンジニア,2023-04-30,2023-10-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
444,147,1,スマホアプリ開発,自動テストの導入によりリリースサイクルを短縮しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 要件定義から設計、実装、テストまで幅広く担当しました。,保守担当,2022-07-20,2022-12-11,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
445,147,2,クラウド移行プロジェクト,"SNSアプリ開発
[主な担当]
テスト実施
メンバーマネジメント
要件分析
基本設計・詳細設計
プログラミング
パフォーマンスチューニング",バックエンドエンジニア,2023-02-14,2024-03-22,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
446,147,3,医療情報システム開発,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,PM,2017-03-27,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
447,147,4,ゲーム開発プロジェクト,"ゲーム開発プロジェクト
[主な担当]
テスト設計
品質保証
要件定義
技術検証
運用保守",プログラマー,2017-11-30,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
448,148,1,スマホアプリ開発,ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,システムエンジニア,2023-07-29,2024-01-24,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,149,1,既存システムの機能追加,"業務効率化ツール開発
[主な担当]
レビュー
インフラ構築
運用保守
セキュリティ対応
要件定義
基本設計・詳細設計",ソフトウェアエンジニア,2017-02-24,2018-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
450,150,1,業務効率化ツール開発,"ゲーム開発プロジェクト
[主な担当]
レビュー
デバッグ
インフラ構築
テスト設計
プロジェクト管理",UI/UXデザイナー,2023-04-25,2024-05-24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,151,1,動画配信サービス構築,データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 自動テストの導入によりリリースサイクルを短縮しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,システムエンジニア,2017-12-11,2018-04-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
452,151,2,金融系システム開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,SWE,2019-07-19,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
453,151,3,IoTプラットフォーム開発,"既存システムの機能追加
[主な担当]
基本設計・詳細設計
メンバーマネジメント
テスト実施
テスト設計
環境構築",保守担当,2016-10-05,2019-07-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
454,151,4,業務効率化ツール開発,クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 要件定義から設計、実装、テストまで幅広く担当しました。,インフラエンジニア,2016-04-25,2017-08-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
455,151,5,SNSアプリ開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 要件定義から設計、実装、テストまで幅広く担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,保守担当,2023-02-09,2024-02-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
456,152,1,教育向けアプリ開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 要件定義から設計、実装、テストまで幅広く担当しました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。,プログラマー,2019-07-03,2020-04-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
457,152,2,ECサイトリニューアル,ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。,プログラマー,2022-01-26,2024-03-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
458,152,3,SNSアプリ開発,"セキュリティ強化プロジェクト
[主な担当]
セキュリティ対応
システム設計
テスト実施",SWE,2017-03-17,2018-02-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
459,152,4,SNSアプリ開発,バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。,保守担当,2022-08-13,2023-04-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
460,152,5,AIチャットボット構築,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 顧客との要件確認や仕様調整を円滑に進めました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。,UI/UXデザイナー,2021-07-16,2023-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
461,153,1,セキュリティ強化プロジェクト,スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 顧客との要件確認や仕様調整を円滑に進めました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,UI/UXデザイナー,2020-05-11,2021-06-17,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
462,153,2,動画配信サービス構築,要件定義から設計、実装、テストまで幅広く担当しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。,フロントエンドエンジニア,2023-09-06,,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
463,153,3,教育向けアプリ開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 顧客との要件確認や仕様調整を円滑に進めました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。,PG,2018-05-14,,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
464,153,4,医療情報システム開発,自動テストの導入によりリリースサイクルを短縮しました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 顧客との要件確認や仕様調整を円滑に進めました。 アジャイル手法で開発を進め、定期的なスプリントレビューで改善を行いました。 要件定義から設計、実装、テストまで幅広く担当しました。,技術リーダー,2021-11-26,2024-01-16,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
465,154,1,スマホアプリ開発,"データ分析基盤の構築
[主な担当]
運用保守
データベース設計
要件分析
技術検証
品質保証",プログラマー,2016-08-10,2018-12-06,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
466,154,2,ECサイトリニューアル,"AIチャットボット構築
[主な担当]
UI/UX設計
データベース設計
メンバーマネジメント
プロジェクト管理
デバッグ",フロントエンドエンジニア,2016-05-11,2016-12-25,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
467,154,3,金融系システム開発,新技術の調査やPoCを行い、アーキテクチャの改善提案を行いました。 オンプレミス環境からAWSへのクラウド移行を主導しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 顧客との要件確認や仕様調整を円滑に進めました。 既存システムのリファクタリングやパフォーマンスチューニングを実施しました。,インフラエンジニア,2020-10-20,2022-08-14,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
468,155,1,教育向けアプリ開発,既存システムのリファクタリングやパフォーマンスチューニングを実施しました。 バックエンドAPIの設計と実装をNode.jsやDjangoで行いました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 要件定義から設計、実装、テストまで幅広く担当しました。,技術リーダー,2020-08-19,2022-04-17,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
469,155,2,医療情報システム開発,ユーザビリティテストやA/Bテストを通じてUI/UXの改善を行いました。 クラウド環境へのデプロイやCI/CDパイプラインの設定を経験しました。 フロントエンドではReactやVueを用いたSPAの構築を担当しました。,PG,2019-03-17,2022-03-05,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
470,155,3,新規Webサービス開発,フロントエンドではReactやVueを用いたSPAの構築を担当しました。 チームメンバーとのコードレビューやペアプログラミングで品質向上に努めました。 スクラムマスターとしてチームのファシリテーションと課題管理を行いました。 データベース設計、クエリ最適化を通じて高速なデータアクセスを実現しました。,バックエンドエンジニア,2023-11-23,2024-06-27,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
471,155,4,新規Webサービス開発,"新規Webサービス開発
[主な担当]
ドキュメント作成
メンバーマネジメント
UI/UX設計",PG,2021-05-10,2022-06-28,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
